system:index,BUI,Class,NDBI,NDVI,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,.geo
1_1_1_45_0,-0.37853003,0,-0.18703364,-0.12699793,0.025252499999999983,0.03495999999999999,0.05528250000000001,0.046977500000000005,0.036390000000000006,0.020659999999999984,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_46_0,-0.32799906,0,-0.13604315,-0.12330152,0.0265725,0.036390000000000006,0.05539250000000001,0.04722499999999999,0.03685749999999999,0.021017499999999995,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_47_0,-0.32151285,0,-0.16197026,-0.0956633,0.027892499999999987,0.037242499999999984,0.054595000000000005,0.047087500000000004,0.03886500000000001,0.021595000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_48_0,-0.29754612,0,-0.11219402,-0.1182654,0.030298749999999985,0.03971749999999999,0.05426500000000001,0.046674999999999994,0.03680249999999999,0.02209,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_49_0,-0.30554646,0,-0.17280754,-0.06615841,0.030395000000000005,0.04081750000000001,0.054815,0.0471975,0.04133999999999999,0.02176,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_50_0,-0.30554646,0,-0.17280754,-0.06615841,0.030395000000000005,0.04081750000000001,0.054815,0.0471975,0.04133999999999999,0.02176,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_51_0,-0.3161876,0,-0.16398476,-0.091182165,0.03047749999999999,0.038589999999999985,0.05437500000000001,0.04722499999999999,0.03933249999999999,0.020852499999999996,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_52_0,-0.29913053,0,-0.18368226,-0.07443911,0.0295425,0.038067500000000004,0.052669999999999995,0.04783000000000001,0.0412025,0.021815,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_53_0,-0.29131678,0,-0.1670282,-0.056278322,0.02833250000000001,0.03672,0.05247750000000001,0.045162499999999994,0.04035,0.022144999999999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_54_0,-0.24641842,0,-0.13451497,-0.053286325,0.027865,0.035564999999999986,0.052092499999999986,0.04593249999999999,0.04128499999999999,0.024895,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_55_0,-0.28305596,0,-0.13666618,-0.09811055,0.026902499999999996,0.036197499999999994,0.05223,0.04678499999999999,0.03842499999999999,0.023739999999999983,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_56_0,-0.35488322,0,-0.21654038,-0.1017459,0.02844250000000001,0.03669249999999999,0.054017499999999996,0.048985,0.03993749999999999,0.019202499999999983,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_57_0,-0.2905313,0,-0.14335747,-0.08750806,0.030147499999999994,0.03836999999999999,0.05784,0.050580000000000014,0.042440000000000005,0.024565000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_58_0,-0.30239132,0,-0.18255873,-0.06138327,0.028662500000000007,0.03680249999999999,0.056437499999999974,0.04945250000000001,0.04373250000000001,0.024510000000000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_59_0,-0.303247,0,-0.17749183,-0.088945664,0.0293775,0.03836999999999999,0.0564925,0.051680000000000004,0.043237499999999984,0.024675000000000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_60_0,-0.33206183,0,-0.20323226,-0.073125035,0.013454999999999995,0.025829999999999992,0.050634999999999986,0.0443925,0.0383425,0.01983499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_61_0,-0.3508059,0,-0.23136416,-0.06805311,0.041614999999999985,0.0506625,0.06358750000000002,0.05610749999999998,0.04895749999999999,0.023822499999999996,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_62_0,-0.36265698,0,-0.36454904,0.0713196,0.038479999999999986,0.046867500000000006,0.06292750000000003,0.05478749999999999,0.0632025,0.023354999999999987,"{""type"":""MultiPoint"",""coordinates"":[]}"
